# precip,,,,,,
,9,10,9,10,9,10
TIMESTEP,SUM,SUM,STD_DEV,STD_DEV,VARIANCE,VARIANCE
1970-01-01T00:00:00Z,0.437015969,0.437015969,0,0,0,0
1970-01-02T00:00:00Z,1.612329817,1.612329817,0,0,0,0
1970-01-03T00:00:00Z,0.124257599,0.124257599,0,0,0,0
1970-01-04T00:00:00Z,0.856024116,0.856024116,0,0,0,0
1970-01-05T00:00:00Z,0.345284267,0.345284267,0,0,0,0
1970-01-06T00:00:00Z,0.002356491,0.002356491,0,0,0,0
1970-01-07T00:00:00Z,0.700608741,0.700608741,0,0,0,0
1970-01-08T00:00:00Z,0.537758381,0.537758381,0,0,0,0
1970-01-09T00:00:00Z,0.035698062,0.035698062,0,0,0,0
1970-01-10T00:00:00Z,0.230519619,0.230519619,0,0,0,0
1970-01-11T00:00:00Z,0.388231003,0.388231003,0,0,0,0
1970-01-12T00:00:00Z,0.003465059,0.003465059,0,0,0,0
1970-01-13T00:00:00Z,0.017067906,0.017067906,0,0,0,0
1970-01-14T00:00:00Z,0.7337298,0.7337298,0,0,0,0
1970-01-15T00:00:00Z,0.074415628,0.074415628,0,0,0,0
1970-01-16T00:00:00Z,0.893493047,0.893493047,0,0,0,0
1970-01-17T00:00:00Z,1.056555413,1.056555413,0,0,0,0
1970-01-18T00:00:00Z,0.118363401,0.118363401,0,0,0,0
1970-01-19T00:00:00Z,0.001935507,0.001935507,0,0,0,0
1970-01-20T00:00:00Z,0.000772726,0.000772726,0,0,0,0
1970-01-21T00:00:00Z,0.010991148,0.010991148,0,0,0,0
1970-01-22T00:00:00Z,0.190245881,0.190245881,0,0,0,0
1970-01-23T00:00:00Z,0.022047177,0.022047177,0,0,0,0
1970-01-24T00:00:00Z,0.074883992,0.074883992,0,0,0,0
1970-01-25T00:00:00Z,0.084715142,0.084715142,0,0,0,0
1970-01-26T00:00:00Z,1.587978667,1.587978667,0,0,0,0
1970-01-27T00:00:00Z,0.852819839,0.852819839,0,0,0,0
1970-01-28T00:00:00Z,0.139237635,0.139237635,0,0,0,0
1970-01-29T00:00:00Z,0.069367682,0.069367682,0,0,0,0
1970-01-30T00:00:00Z,0.037989424,0.037989424,0,0,0,0
1970-01-31T00:00:00Z,0.031231754,0.031231754,0,0,0,0
1970-02-01T00:00:00Z,0.620844414,0.620844414,0,0,0,0
1970-02-02T00:00:00Z,0.11083188,0.11083188,0,0,0,0
1970-02-03T00:00:00Z,0.140239106,0.140239106,0,0,0,0
1970-02-04T00:00:00Z,0.255483573,0.255483573,0,0,0,0
1970-02-05T00:00:00Z,2.137439673,2.137439673,0,0,0,0
1970-02-06T00:00:00Z,0.203957693,0.203957693,0,0,0,0
1970-02-07T00:00:00Z,0.218777106,0.218777106,0,0,0,0
1970-02-08T00:00:00Z,0.189899801,0.189899801,0,0,0,0
1970-02-09T00:00:00Z,0.60879365,0.60879365,0,0,0,0
1970-02-10T00:00:00Z,0.038155857,0.038155857,0,0,0,0
1970-02-11T00:00:00Z,0.972295941,0.972295941,0,0,0,0
1970-02-12T00:00:00Z,0.500201653,0.500201653,0,0,0,0
1970-02-13T00:00:00Z,6.462242421,6.462242421,0,0,0,0
1970-02-14T00:00:00Z,2.738909793,2.738909793,0,0,0,0
1970-02-15T00:00:00Z,1.818640076,1.818640076,0,0,0,0
1970-02-16T00:00:00Z,0.011103872,0.011103872,0,0,0,0
1970-02-17T00:00:00Z,0.236616461,0.236616461,0,0,0,0
1970-02-18T00:00:00Z,0.024017899,0.024017899,0,0,0,0
1970-02-19T00:00:00Z,3.340281636,3.340281636,0,0,0,0
1970-02-20T00:00:00Z,0.055998891,0.055998891,0,0,0,0
1970-02-21T00:00:00Z,0.149081238,0.149081238,0,0,0,0
1970-02-22T00:00:00Z,2.635638085,2.635638085,0,0,0,0
1970-02-23T00:00:00Z,0.640825666,0.640825666,0,0,0,0
1970-02-24T00:00:00Z,0.265004928,0.265004928,0,0,0,0
1970-02-25T00:00:00Z,3.62027857,3.62027857,0,0,0,0
1970-02-26T00:00:00Z,1.224858419,1.224858419,0,0,0,0
1970-02-27T00:00:00Z,5.80E-05,5.80E-05,0,0,0,0
1970-02-28T00:00:00Z,6.45E-05,6.45E-05,0,0,0,0
1970-03-01T00:00:00Z,0.084205335,0.084205335,0,0,0,0
1970-03-02T00:00:00Z,0.001746171,0.001746171,0,0,0,0
1970-03-03T00:00:00Z,0.000282507,0.000282507,0,0,0,0
1970-03-04T00:00:00Z,0.000147798,0.000147798,0,0,0,0
1970-03-05T00:00:00Z,0.002583437,0.002583437,0,0,0,0
1970-03-06T00:00:00Z,0.001569719,0.001569719,0,0,0,0
1970-03-07T00:00:00Z,0.002025176,0.002025176,0,0,0,0
1970-03-08T00:00:00Z,0.078351925,0.078351925,0,0,0,0
1970-03-09T00:00:00Z,0.575416866,0.575416866,0,0,0,0
1970-03-10T00:00:00Z,0.087284494,0.087284494,0,0,0,0
1970-03-11T00:00:00Z,0.339261692,0.339261692,0,0,0,0
1970-03-12T00:00:00Z,0.256369824,0.256369824,0,0,0,0
1970-03-13T00:00:00Z,0.000457137,0.000457137,0,0,0,0
1970-03-14T00:00:00Z,0.000683299,0.000683299,0,0,0,0
1970-03-15T00:00:00Z,0,0,0,0,0,0
1970-03-16T00:00:00Z,0.000368876,0.000368876,0,0,0,0
1970-03-17T00:00:00Z,0.157006159,0.157006159,0,0,0,0
1970-03-18T00:00:00Z,0.263334969,0.263334969,0,0,0,0
1970-03-19T00:00:00Z,0.099186042,0.099186042,0,0,0,0
1970-03-20T00:00:00Z,0.919850718,0.919850718,0,0,0,0
1970-03-21T00:00:00Z,0.650752507,0.650752507,0,0,0,0
1970-03-22T00:00:00Z,0.729881594,0.729881594,0,0,0,0
1970-03-23T00:00:00Z,2.069553382,2.069553382,0,0,0,0
1970-03-24T00:00:00Z,1.020712028,1.020712028,0,0,0,0
1970-03-25T00:00:00Z,1.71109352,1.71109352,0,0,0,0
1970-03-26T00:00:00Z,1.802404222,1.802404222,0,0,0,0
1970-03-27T00:00:00Z,0.437275624,0.437275624,0,0,0,0
1970-03-28T00:00:00Z,0.849388531,0.849388531,0,0,0,0
1970-03-29T00:00:00Z,0.90672816,0.90672816,0,0,0,0
1970-03-30T00:00:00Z,5.91442974,5.91442974,0,0,0,0
1970-03-31T00:00:00Z,4.223098347,4.223098347,0,0,0,0
1970-04-01T00:00:00Z,6.617666956,6.617666956,0,0,0,0
1970-04-02T00:00:00Z,1.501287615,1.501287615,0,0,0,0
1970-04-03T00:00:00Z,5.620497933,5.620497933,0,0,0,0
1970-04-04T00:00:00Z,0.701503912,0.701503912,0,0,0,0
1970-04-05T00:00:00Z,0.214793938,0.214793938,0,0,0,0
1970-04-06T00:00:00Z,0.35312243,0.35312243,0,0,0,0
1970-04-07T00:00:00Z,0.048490663,0.048490663,0,0,0,0
1970-04-08T00:00:00Z,0.94599077,0.94599077,0,0,0,0
1970-04-09T00:00:00Z,0.677401102,0.677401102,0,0,0,0
1970-04-10T00:00:00Z,0.148865337,0.148865337,0,0,0,0
1970-04-11T00:00:00Z,0.456352105,0.456352105,0,0,0,0
1970-04-12T00:00:00Z,0.982752398,0.982752398,0,0,0,0
1970-04-13T00:00:00Z,1.099525433,1.099525433,0,0,0,0
1970-04-14T00:00:00Z,0.145706687,0.145706687,0,0,0,0
1970-04-15T00:00:00Z,0.460337959,0.460337959,0,0,0,0
1970-04-16T00:00:00Z,1.522656167,1.522656167,0,0,0,0
1970-04-17T00:00:00Z,0.24848867,0.24848867,0,0,0,0
1970-04-18T00:00:00Z,2.25281049,2.25281049,0,0,0,0
1970-04-19T00:00:00Z,1.466438497,1.466438497,0,0,0,0
1970-04-20T00:00:00Z,0.718568397,0.718568397,0,0,0,0
1970-04-21T00:00:00Z,0.686790126,0.686790126,0,0,0,0
1970-04-22T00:00:00Z,0.947583513,0.947583513,0,0,0,0
1970-04-23T00:00:00Z,2.125025251,2.125025251,0,0,0,0
1970-04-24T00:00:00Z,0.342418318,0.342418318,0,0,0,0
1970-04-25T00:00:00Z,0.20956772,0.20956772,0,0,0,0
1970-04-26T00:00:00Z,2.201302234,2.201302234,0,0,0,0
1970-04-27T00:00:00Z,0.750836062,0.750836062,0,0,0,0
1970-04-28T00:00:00Z,0.273474778,0.273474778,0,0,0,0
1970-04-29T00:00:00Z,3.891893545,3.891893545,0,0,0,0
1970-04-30T00:00:00Z,0.899869478,0.899869478,0,0,0,0
1970-05-01T00:00:00Z,0.400402947,0.400402947,0,0,0,0
1970-05-02T00:00:00Z,0.02091897,0.02091897,0,0,0,0
1970-05-03T00:00:00Z,0.156536176,0.156536176,0,0,0,0
1970-05-04T00:00:00Z,0.027436439,0.027436439,0,0,0,0
1970-05-05T00:00:00Z,0.221188876,0.221188876,0,0,0,0
1970-05-06T00:00:00Z,0.253198457,0.253198457,0,0,0,0
1970-05-07T00:00:00Z,1.832197404,1.832197404,0,0,0,0
1970-05-08T00:00:00Z,3.211577731,3.211577731,0,0,0,0
1970-05-09T00:00:00Z,0.440182892,0.440182892,0,0,0,0
1970-05-10T00:00:00Z,0.018715824,0.018715824,0,0,0,0
1970-05-11T00:00:00Z,0.050740984,0.050740984,0,0,0,0
1970-05-12T00:00:00Z,0.667942906,0.667942906,0,0,0,0
1970-05-13T00:00:00Z,0.096301406,0.096301406,0,0,0,0
1970-05-14T00:00:00Z,0.295387664,0.295387664,0,0,0,0
1970-05-15T00:00:00Z,0.130953779,0.130953779,0,0,0,0
1970-05-16T00:00:00Z,0.054002063,0.054002063,0,0,0,0
1970-05-17T00:00:00Z,0.309735734,0.309735734,0,0,0,0
1970-05-18T00:00:00Z,0.512827451,0.512827451,0,0,0,0
1970-05-19T00:00:00Z,4.029493129,4.029493129,0,0,0,0
1970-05-20T00:00:00Z,2.286943483,2.286943483,0,0,0,0
1970-05-21T00:00:00Z,1.756049939,1.756049939,0,0,0,0
1970-05-22T00:00:00Z,4.050921035,4.050921035,0,0,0,0
1970-05-23T00:00:00Z,1.305878442,1.305878442,0,0,0,0
1970-05-24T00:00:00Z,0.02201271,0.02201271,0,0,0,0
1970-05-25T00:00:00Z,0.013512347,0.013512347,0,0,0,0
1970-05-26T00:00:00Z,0.62556494,0.62556494,0,0,0,0
1970-05-27T00:00:00Z,2.232468967,2.232468967,0,0,0,0
1970-05-28T00:00:00Z,0.037612724,0.037612724,0,0,0,0
1970-05-29T00:00:00Z,0.448691729,0.448691729,0,0,0,0
1970-05-30T00:00:00Z,0.481334526,0.481334526,0,0,0,0
1970-05-31T00:00:00Z,0.156684237,0.156684237,0,0,0,0
1970-06-01T00:00:00Z,0.142078465,0.142078465,0,0,0,0
1970-06-02T00:00:00Z,0.009454349,0.009454349,0,0,0,0
1970-06-03T00:00:00Z,0.019712429,0.019712429,0,0,0,0
1970-06-04T00:00:00Z,3.636642856,3.636642856,0,0,0,0
1970-06-05T00:00:00Z,2.626198862,2.626198862,0,0,0,0
1970-06-06T00:00:00Z,0.783314704,0.783314704,0,0,0,0
1970-06-07T00:00:00Z,0.151995908,0.151995908,0,0,0,0
1970-06-08T00:00:00Z,0.001307787,0.001307787,0,0,0,0
1970-06-09T00:00:00Z,0.020524085,0.020524085,0,0,0,0
1970-06-10T00:00:00Z,0.01857094,0.01857094,0,0,0,0
1970-06-11T00:00:00Z,1.774637964,1.774637964,0,0,0,0
1970-06-12T00:00:00Z,2.795601071,2.795601071,0,0,0,0
1970-06-13T00:00:00Z,0.005638712,0.005638712,0,0,0,0
1970-06-14T00:00:00Z,0.000526372,0.000526372,0,0,0,0
1970-06-15T00:00:00Z,0.000356572,0.000356572,0,0,0,0
1970-06-16T00:00:00Z,0,0,0,0,0,0
1970-06-17T00:00:00Z,0.000241062,0.000241062,0,0,0,0
1970-06-18T00:00:00Z,0.026740014,0.026740014,0,0,0,0
1970-06-19T00:00:00Z,0.012285573,0.012285573,0,0,0,0
1970-06-20T00:00:00Z,0.11425384,0.11425384,0,0,0,0
1970-06-21T00:00:00Z,4.451939069,4.451939069,0,0,0,0
1970-06-22T00:00:00Z,1.072194216,1.072194216,0,0,0,0
1970-06-23T00:00:00Z,0.146015828,0.146015828,0,0,0,0
1970-06-24T00:00:00Z,1.239572258,1.239572258,0,0,0,0
1970-06-25T00:00:00Z,0.003479369,0.003479369,0,0,0,0
1970-06-26T00:00:00Z,1.766401394,1.766401394,0,0,0,0
1970-06-27T00:00:00Z,3.019889383,3.019889383,0,0,0,0
1970-06-28T00:00:00Z,0.925099409,0.925099409,0,0,0,0
1970-06-29T00:00:00Z,0.151557299,0.151557299,0,0,0,0
1970-06-30T00:00:00Z,4.972740993,4.972740993,0,0,0,0
1970-07-01T00:00:00Z,1.51215609,1.51215609,0,0,0,0
1970-07-02T00:00:00Z,3.432351428,3.432351428,0,0,0,0
1970-07-03T00:00:00Z,1.224425432,1.224425432,0,0,0,0
1970-07-04T00:00:00Z,0.86615464,0.86615464,0,0,0,0
1970-07-05T00:00:00Z,6.038047084,6.038047084,0,0,0,0
1970-07-06T00:00:00Z,3.241059343,3.241059343,0,0,0,0
1970-07-07T00:00:00Z,6.567616973,6.567616973,0,0,0,0
1970-07-08T00:00:00Z,2.431079031,2.431079031,0,0,0,0
1970-07-09T00:00:00Z,1.221990202,1.221990202,0,0,0,0
1970-07-10T00:00:00Z,9.13261375,9.13261375,0,0,0,0
1970-07-11T00:00:00Z,1.513985042,1.513985042,0,0,0,0
1970-07-12T00:00:00Z,0.171626962,0.171626962,0,0,0,0
1970-07-13T00:00:00Z,2.593288516,2.593288516,0,0,0,0
1970-07-14T00:00:00Z,2.451002564,2.451002564,0,0,0,0
1970-07-15T00:00:00Z,0.256105447,0.256105447,0,0,0,0
1970-07-16T00:00:00Z,4.502422277,4.502422277,0,0,0,0
1970-07-17T00:00:00Z,0.06512827,0.06512827,0,0,0,0
1970-07-18T00:00:00Z,2.050390811,2.050390811,0,0,0,0
1970-07-19T00:00:00Z,1.336520184,1.336520184,0,0,0,0
1970-07-20T00:00:00Z,0.777857394,0.777857394,0,0,0,0
1970-07-21T00:00:00Z,2.495453504,2.495453504,0,0,0,0
1970-07-22T00:00:00Z,5.20512919,5.20512919,0,0,0,0
1970-07-23T00:00:00Z,0.847347404,0.847347404,0,0,0,0
1970-07-24T00:00:00Z,0.331345836,0.331345836,0,0,0,0
1970-07-25T00:00:00Z,4.857918183,4.857918183,0,0,0,0
1970-07-26T00:00:00Z,1.582982159,1.582982159,0,0,0,0
1970-07-27T00:00:00Z,1.092734247,1.092734247,0,0,0,0
1970-07-28T00:00:00Z,2.470891127,2.470891127,0,0,0,0
1970-07-29T00:00:00Z,0.155392677,0.155392677,0,0,0,0
1970-07-30T00:00:00Z,5.336475797,5.336475797,0,0,0,0
1970-07-31T00:00:00Z,3.280240401,3.280240401,0,0,0,0
1970-08-01T00:00:00Z,4.166293683,4.166293683,0,0,0,0
1970-08-02T00:00:00Z,0.724174382,0.724174382,0,0,0,0
1970-08-03T00:00:00Z,0.214973464,0.214973464,0,0,0,0
1970-08-04T00:00:00Z,1.795011835,1.795011835,0,0,0,0
1970-08-05T00:00:00Z,4.705903557,4.705903557,0,0,0,0
1970-08-06T00:00:00Z,5.658365587,5.658365587,0,0,0,0
1970-08-07T00:00:00Z,3.447656636,3.447656636,0,0,0,0
1970-08-08T00:00:00Z,0.329001116,0.329001116,0,0,0,0
1970-08-09T00:00:00Z,0.746358755,0.746358755,0,0,0,0
1970-08-10T00:00:00Z,7.528706473,7.528706473,0,0,0,0
1970-08-11T00:00:00Z,3.309866221,3.309866221,0,0,0,0
1970-08-12T00:00:00Z,1.292361344,1.292361344,0,0,0,0
1970-08-13T00:00:00Z,2.05464284,2.05464284,0,0,0,0
1970-08-14T00:00:00Z,1.723416426,1.723416426,0,0,0,0
1970-08-15T00:00:00Z,2.071282721,2.071282721,0,0,0,0
1970-08-16T00:00:00Z,16.79022592,16.79022592,0,0,0,0
1970-08-17T00:00:00Z,3.676746339,3.676746339,0,0,0,0
1970-08-18T00:00:00Z,17.64247282,17.64247282,0,0,0,0
1970-08-19T00:00:00Z,9.384551954,9.384551954,0,0,0,0
1970-08-20T00:00:00Z,10.63049846,10.63049846,0,0,0,0
1970-08-21T00:00:00Z,13.29352163,13.29352163,0,0,0,0
1970-08-22T00:00:00Z,4.426187982,4.426187982,0,0,0,0
1970-08-23T00:00:00Z,0.064273944,0.064273944,0,0,0,0
1970-08-24T00:00:00Z,5.585360801,5.585360801,0,0,0,0
1970-08-25T00:00:00Z,1.425653076,1.425653076,0,0,0,0
1970-08-26T00:00:00Z,0.00016938,0.00016938,0,0,0,0
1970-08-27T00:00:00Z,1.519906604,1.519906604,0,0,0,0
1970-08-28T00:00:00Z,5.434858065,5.434858065,0,0,0,0
1970-08-29T00:00:00Z,4.689978032,4.689978032,0,0,0,0
1970-08-30T00:00:00Z,3.173635845,3.173635845,0,0,0,0
1970-08-31T00:00:00Z,7.428024503,7.428024503,0,0,0,0
1970-09-01T00:00:00Z,0.375752511,0.375752511,0,0,0,0
1970-09-02T00:00:00Z,0.008435413,0.008435413,0,0,0,0
1970-09-03T00:00:00Z,4.338961579,4.338961579,0,0,0,0
1970-09-04T00:00:00Z,13.44498547,13.44498547,0,0,0,0
1970-09-05T00:00:00Z,9.929618656,9.929618656,0,0,0,0
1970-09-06T00:00:00Z,0.005530555,0.005530555,0,0,0,0
1970-09-07T00:00:00Z,0.169569747,0.169569747,0,0,0,0
1970-09-08T00:00:00Z,0.021443234,0.021443234,0,0,0,0
1970-09-09T00:00:00Z,2.105013115,2.105013115,0,0,0,0
1970-09-10T00:00:00Z,0.642675962,0.642675962,0,0,0,0
1970-09-11T00:00:00Z,0.225859021,0.225859021,0,0,0,0
1970-09-12T00:00:00Z,0.14448641,0.14448641,0,0,0,0
1970-09-13T00:00:00Z,0.564006715,0.564006715,0,0,0,0
1970-09-14T00:00:00Z,1.27220917,1.27220917,0,0,0,0
1970-09-15T00:00:00Z,2.536164233,2.536164233,0,0,0,0
1970-09-16T00:00:00Z,1.666453365,1.666453365,0,0,0,0
1970-09-17T00:00:00Z,0.644538316,0.644538316,0,0,0,0
1970-09-18T00:00:00Z,8.798616167,8.798616167,0,0,0,0
1970-09-19T00:00:00Z,3.94921344,3.94921344,0,0,0,0
1970-09-20T00:00:00Z,0.349188929,0.349188929,0,0,0,0
1970-09-21T00:00:00Z,0.296405904,0.296405904,0,0,0,0
1970-09-22T00:00:00Z,0.596260538,0.596260538,0,0,0,0
1970-09-23T00:00:00Z,0.12918141,0.12918141,0,0,0,0
1970-09-24T00:00:00Z,0.658310308,0.658310308,0,0,0,0
1970-09-25T00:00:00Z,1.860050829,1.860050829,0,0,0,0
1970-09-26T00:00:00Z,0.895503563,0.895503563,0,0,0,0
1970-09-27T00:00:00Z,0.179128677,0.179128677,0,0,0,0
1970-09-28T00:00:00Z,0.231175069,0.231175069,0,0,0,0
1970-09-29T00:00:00Z,0.335661984,0.335661984,0,0,0,0
1970-09-30T00:00:00Z,0.192822191,0.192822191,0,0,0,0
1970-10-01T00:00:00Z,0.137430323,0.137430323,0,0,0,0
1970-10-02T00:00:00Z,4.39085626,4.39085626,0,0,0,0
1970-10-03T00:00:00Z,5.106708395,5.106708395,0,0,0,0
1970-10-04T00:00:00Z,0.429488263,0.429488263,0,0,0,0
1970-10-05T00:00:00Z,0.021418457,0.021418457,0,0,0,0
1970-10-06T00:00:00Z,0.003627247,0.003627247,0,0,0,0
1970-10-07T00:00:00Z,0.004683477,0.004683477,0,0,0,0
1970-10-08T00:00:00Z,0.132893105,0.132893105,0,0,0,0
1970-10-09T00:00:00Z,2.901386214,2.901386214,0,0,0,0
1970-10-10T00:00:00Z,0.610339856,0.610339856,0,0,0,0
1970-10-11T00:00:00Z,0.669282491,0.669282491,0,0,0,0
1970-10-12T00:00:00Z,0.419055386,0.419055386,0,0,0,0
1970-10-13T00:00:00Z,0.407338234,0.407338234,0,0,0,0
1970-10-14T00:00:00Z,3.441543117,3.441543117,0,0,0,0
1970-10-15T00:00:00Z,0.331020308,0.331020308,0,0,0,0
1970-10-16T00:00:00Z,0.037708757,0.037708757,0,0,0,0
1970-10-17T00:00:00Z,0.387572063,0.387572063,0,0,0,0
1970-10-18T00:00:00Z,0.036436544,0.036436544,0,0,0,0
1970-10-19T00:00:00Z,0.009344913,0.009344913,0,0,0,0
1970-10-20T00:00:00Z,0.171992337,0.171992337,0,0,0,0
1970-10-21T00:00:00Z,0.351997516,0.351997516,0,0,0,0
1970-10-22T00:00:00Z,0.829158856,0.829158856,0,0,0,0
1970-10-23T00:00:00Z,0.463555407,0.463555407,0,0,0,0
1970-10-24T00:00:00Z,0.00117497,0.00117497,0,0,0,0
1970-10-25T00:00:00Z,0.496109964,0.496109964,0,0,0,0
1970-10-26T00:00:00Z,1.80006997,1.80006997,0,0,0,0
1970-10-27T00:00:00Z,0.362151764,0.362151764,0,0,0,0
1970-10-28T00:00:00Z,0.193099131,0.193099131,0,0,0,0
1970-10-29T00:00:00Z,0.555996285,0.555996285,0,0,0,0
1970-10-30T00:00:00Z,0.056539923,0.056539923,0,0,0,0
1970-10-31T00:00:00Z,0.011931143,0.011931143,0,0,0,0
1970-11-01T00:00:00Z,0.200908716,0.200908716,0,0,0,0
1970-11-02T00:00:00Z,1.489435666,1.489435666,0,0,0,0
1970-11-03T00:00:00Z,2.774762263,2.774762263,0,0,0,0
1970-11-04T00:00:00Z,5.774179623,5.774179623,0,0,0,0
1970-11-05T00:00:00Z,0.880989938,0.880989938,0,0,0,0
1970-11-06T00:00:00Z,0.69943136,0.69943136,0,0,0,0
1970-11-07T00:00:00Z,0.560796888,0.560796888,0,0,0,0
1970-11-08T00:00:00Z,0.554154887,0.554154887,0,0,0,0
1970-11-09T00:00:00Z,2.873837943,2.873837943,0,0,0,0
1970-11-10T00:00:00Z,0.231489573,0.231489573,0,0,0,0
1970-11-11T00:00:00Z,0.162181297,0.162181297,0,0,0,0
1970-11-12T00:00:00Z,0.226414849,0.226414849,0,0,0,0
1970-11-13T00:00:00Z,0.580346455,0.580346455,0,0,0,0
1970-11-14T00:00:00Z,2.806682252,2.806682252,0,0,0,0
1970-11-15T00:00:00Z,0.495284679,0.495284679,0,0,0,0
1970-11-16T00:00:00Z,0.002113731,0.002113731,0,0,0,0
1970-11-17T00:00:00Z,0.697162113,0.697162113,0,0,0,0
1970-11-18T00:00:00Z,1.190541564,1.190541564,0,0,0,0
1970-11-19T00:00:00Z,0.05261218,0.05261218,0,0,0,0
1970-11-20T00:00:00Z,0.194474245,0.194474245,0,0,0,0
1970-11-21T00:00:00Z,3.59069062,3.59069062,0,0,0,0
1970-11-22T00:00:00Z,3.970448503,3.970448503,0,0,0,0
1970-11-23T00:00:00Z,0.054464431,0.054464431,0,0,0,0
1970-11-24T00:00:00Z,0.523713056,0.523713056,0,0,0,0
1970-11-25T00:00:00Z,0.142184722,0.142184722,0,0,0,0
1970-11-26T00:00:00Z,0.622132583,0.622132583,0,0,0,0
1970-11-27T00:00:00Z,1.566288313,1.566288313,0,0,0,0
1970-11-28T00:00:00Z,1.823718732,1.823718732,0,0,0,0
1970-11-29T00:00:00Z,0.431925747,0.431925747,0,0,0,0
1970-11-30T00:00:00Z,0.159225629,0.159225629,0,0,0,0
1970-12-01T00:00:00Z,0.960783931,0.960783931,0,0,0,0
1970-12-02T00:00:00Z,2.573928196,2.573928196,0,0,0,0
1970-12-03T00:00:00Z,0.0876075,0.0876075,0,0,0,0
1970-12-04T00:00:00Z,0.160933479,0.160933479,0,0,0,0
1970-12-05T00:00:00Z,1.693638677,1.693638677,0,0,0,0
1970-12-06T00:00:00Z,1.459415015,1.459415015,0,0,0,0
1970-12-07T00:00:00Z,0.728269341,0.728269341,0,0,0,0
1970-12-08T00:00:00Z,3.959528796,3.959528796,0,0,0,0
1970-12-09T00:00:00Z,0.618379601,0.618379601,0,0,0,0
1970-12-10T00:00:00Z,1.634586362,1.634586362,0,0,0,0
1970-12-11T00:00:00Z,0.127429253,0.127429253,0,0,0,0
1970-12-12T00:00:00Z,0.061566647,0.061566647,0,0,0,0
1970-12-13T00:00:00Z,0.084211776,0.084211776,0,0,0,0
1970-12-14T00:00:00Z,7.443304766,7.443304766,0,0,0,0
1970-12-15T00:00:00Z,8.433609704,8.433609704,0,0,0,0
1970-12-16T00:00:00Z,0.89248165,0.89248165,0,0,0,0
1970-12-17T00:00:00Z,2.338073995,2.338073995,0,0,0,0
1970-12-18T00:00:00Z,0.161033591,0.161033591,0,0,0,0
1970-12-19T00:00:00Z,0.313548049,0.313548049,0,0,0,0
1970-12-20T00:00:00Z,0.209054242,0.209054242,0,0,0,0
1970-12-21T00:00:00Z,0.027814131,0.027814131,0,0,0,0
1970-12-22T00:00:00Z,0.00803153,0.00803153,0,0,0,0
1970-12-23T00:00:00Z,0.323778834,0.323778834,0,0,0,0
1970-12-24T00:00:00Z,0.002331675,0.002331675,0,0,0,0
1970-12-25T00:00:00Z,0.0043412,0.0043412,0,0,0,0
1970-12-26T00:00:00Z,0.720980926,0.720980926,0,0,0,0
1970-12-27T00:00:00Z,2.711485254,2.711485254,0,0,0,0
1970-12-28T00:00:00Z,0.180446003,0.180446003,0,0,0,0
1970-12-29T00:00:00Z,0.771383042,0.771383042,0,0,0,0
1970-12-30T00:00:00Z,0.031257586,0.031257586,0,0,0,0
1970-12-31T00:00:00Z,0.121710345,0.121710345,0,0,0,0
1971-01-01T00:00:00Z,0.038849313,0.038849313,0,0,0,0
1971-01-02T00:00:00Z,0.377049176,0.377049176,0,0,0,0
1971-01-03T00:00:00Z,0.135507072,0.135507072,0,0,0,0
1971-01-04T00:00:00Z,0.048592669,0.048592669,0,0,0,0
1971-01-05T00:00:00Z,0.20000226,0.20000226,0,0,0,0
1971-01-06T00:00:00Z,0.731889647,0.731889647,0,0,0,0
1971-01-07T00:00:00Z,0.02139179,0.02139179,0,0,0,0
1971-01-08T00:00:00Z,0.009111366,0.009111366,0,0,0,0
1971-01-09T00:00:00Z,0.1647386,0.1647386,0,0,0,0
1971-01-10T00:00:00Z,0.110705109,0.110705109,0,0,0,0
1971-01-11T00:00:00Z,0.217110307,0.217110307,0,0,0,0
1971-01-12T00:00:00Z,0.656991594,0.656991594,0,0,0,0
1971-01-13T00:00:00Z,5.855785899,5.855785899,0,0,0,0
1971-01-14T00:00:00Z,0.167508912,0.167508912,0,0,0,0
1971-01-15T00:00:00Z,0.015126242,0.015126242,0,0,0,0
1971-01-16T00:00:00Z,0.074411579,0.074411579,0,0,0,0
1971-01-17T00:00:00Z,0.466765018,0.466765018,0,0,0,0
1971-01-18T00:00:00Z,0.006986792,0.006986792,0,0,0,0
1971-01-19T00:00:00Z,0.000120531,0.000120531,0,0,0,0
1971-01-20T00:00:00Z,1.50E-05,1.50E-05,0,0,0,0
1971-01-21T00:00:00Z,0.012497594,0.012497594,0,0,0,0
1971-01-22T00:00:00Z,0.091988659,0.091988659,0,0,0,0
1971-01-23T00:00:00Z,0.289312229,0.289312229,0,0,0,0
1971-01-24T00:00:00Z,0.188340395,0.188340395,0,0,0,0
1971-01-25T00:00:00Z,0.071410271,0.071410271,0,0,0,0
1971-01-26T00:00:00Z,0.018186462,0.018186462,0,0,0,0
1971-01-27T00:00:00Z,0.065680747,0.065680747,0,0,0,0
1971-01-28T00:00:00Z,0.190370237,0.190370237,0,0,0,0
1971-01-29T00:00:00Z,0.045689276,0.045689276,0,0,0,0
1971-01-30T00:00:00Z,0.045250538,0.045250538,0,0,0,0
1971-01-31T00:00:00Z,0.017833579,0.017833579,0,0,0,0
1971-02-01T00:00:00Z,0.047973319,0.047973319,0,0,0,0
1971-02-02T00:00:00Z,0.537150996,0.537150996,0,0,0,0
